gene_id,acinar,alpha,beta,delta,ductal,endothelial,epsilon,gamma,unclear
gene_name-15790,0.95259184,-0.2251498,0.39540872,-0.21341446,0.43082735,1.5428,-0.40641063,-0.17292754,1.305378
gene_name-15796,0.8781594,-0.33139396,0.14601813,0.2854353,0.5129231,1.5061365,1.1876867,0.027645666,1.3881388
gene_name-15805,-0.71031725,0.42131242,-0.6294493,-0.4431673,-0.779217,-0.77921724,2.4382763,0.17157724,0.552673
gene_name-15810,0.68260014,-0.45750338,0.5977624,0.038934294,0.5162876,0.78080684,0.43151593,0.33763358,1.2573929
gene_name-15822,-0.27037737,-0.07495368,0.567113,0.049880143,-0.5059903,-0.63181615,-0.13798538,-0.12011562,-0.16238886
gene_name-15835,-0.16717336,-0.16717316,-0.0698376,-0.16717337,2.1872854,2.5535593,-0.16717333,-0.16717337,-0.16717333
gene_name-15837,-0.08110472,-0.081104495,0.19509007,-0.08110474,-0.081104726,1.5914178,-0.081104696,-0.08110474,-0.081104696
gene_name-15873,0.46750987,-0.18521814,0.79702485,-0.25528187,0.0059055225,-0.052018214,-0.17051256,-0.25475243,0.070325404
gene_name-15889,-0.09572764,-0.22392614,0.036636915,0.29934052,-0.039691392,-0.2683111,1.65152,0.4957086,1.5176466
gene_name-15898,-0.48356047,0.18008953,-0.41530994,0.39134604,-0.52303034,-0.64738035,-0.64738035,-0.017996686,-0.64738035
gene_name-15899,-0.9259183,0.39522132,-0.3189971,0.2106681,-0.99793315,-0.9979333,0.9106947,-0.45161158,-0.9979333
gene_name-15903,-0.3838702,-0.25251386,-0.2650103,1.7288285,-0.5570493,-0.90041184,-0.5354357,0.1940809,-1.0352414
gene_name-15905,-0.080408536,-0.03352293,0.05767932,0.10978784,-0.08040854,-0.08040852,-0.08040852,-0.08040856,-0.08040852
gene_name-15906,-0.8036691,0.4424536,-0.75275177,-0.36174983,-0.88521,-1.0899504,-0.32056165,0.44122243,-1.0899504
gene_name-15910,-0.8110164,0.029310962,0.1455783,0.2535085,-0.7560737,-0.90550655,-0.9055065,0.22062647,-0.9055065
gene_name-15913,-0.3366186,0.12047046,-0.25400597,0.40566483,0.5627869,1.2742125,-0.7851797,-0.72167987,0.08395371
gene_name-15919,-0.53278923,0.04500235,-0.11348818,0.24104415,-0.13822174,1.0961803,0.512946,-0.115609944,-0.53278923
gene_name-15921,0.2259103,-0.22755526,0.18543647,0.06649739,1.7141591,0.5101463,-0.22755532,-0.22755529,-0.22755532
gene_name-15925,-0.08106593,-0.03417735,-0.08106598,-0.08106592,-0.08106592,3.2581718,-0.08106594,-0.08106594,-0.08106594
gene_name-15937,-0.26292405,-0.26292416,-0.07478304,0.99163365,0.5377092,1.9360784,1.470221,-0.19478668,-0.262924
gene_name-15941,-0.14811447,-0.14811477,-0.06388819,-0.14811456,2.402835,0.58223945,-0.1481145,-0.14811456,-0.1481145
gene_name-15944,-0.0804422,-0.033690043,-0.08044227,-0.08044221,-0.0804422,-0.0804422,-0.080442205,0.2795734,-0.080442205
gene_name-15964,-0.22226842,-0.053233806,0.29357293,-0.22226836,0.36009637,0.48230466,-0.22226842,-0.061867196,-0.22226842
gene_name-15970,0.09353968,-0.026605684,-0.03810536,-0.10341645,0.1893921,-0.18959396,-0.18959396,0.08873598,2.199765
gene_name-15977,0.6254939,-0.12792468,0.01709133,0.13766274,0.5169479,-0.400357,-0.705346,-0.046944167,0.4467609
gene_name-15982,-0.12971179,0.031069664,-0.12971178,-0.12971173,-0.1297118,2.5605342,-0.12971179,-0.024378356,-0.12971179
gene_name-15988,2.2224035,-0.1447852,-0.09299509,-0.16719471,0.5065095,-0.16719471,-0.1671947,-0.1671947,-0.1671947
gene_name-15998,1.257645,-0.23645008,0.086439274,-0.13808386,0.79384744,-0.31390032,-0.31390032,0.061666574,3.513945
gene_name-15999,-0.05675591,-0.070444606,-0.1210428,-0.12974408,1.2962958,0.48855305,-0.22207582,-0.058461912,2.159111
gene_name-16019,-1.2142999,0.31398553,-0.19925222,-0.6666907,-1.0444614,-1.2142997,0.6074319,0.7026983,-1.2142997
gene_name-16025,0.23389639,-0.17797303,-0.013381402,-0.044795074,1.1907042,2.6287653,-0.47080702,-0.11049434,0.93234086
gene_name-16050,-0.64590335,0.16977075,-0.4904656,-0.005169158,-0.55456245,-0.72403073,-0.72403073,0.5579977,-0.056983173
gene_name-16057,-1.1392114,-0.0015211593,0.5151753,-0.10728307,-0.8251379,-0.8859611,1.2396839,0.28095168,-1.2075655
gene_name-16071,-0.44005102,-0.05179656,0.05705861,0.51019746,-0.44005105,-0.440051,-0.44005096,0.05809327,-0.44005096
gene_name-16081,-0.13908197,-0.13908197,-0.042792946,-0.03961427,-0.13908197,-0.13908197,8.672714,0.44329992,-0.13908197
gene_name-16090,-0.13101085,0.005225659,0.07771882,0.11441983,-0.13101085,-0.13101088,-0.13101088,-0.1310109,-0.13101088
gene_name-16091,-0.22295146,-0.18236542,0.21235262,0.33641455,0.6080282,1.7598796,-0.22295152,-0.2229516,-0.22295152
gene_name-16097,-0.079180114,-0.038224384,-0.079180114,-0.07918007,0.37896463,-0.079180114,-0.07918011,-0.07918008,4.96041
gene_name-16123,-0.29424435,0.2565062,0.2776987,-0.50144875,-0.6484369,0.29711762,0.18717705,-0.45269266,-2.60279
gene_name-16128,-0.6224031,-0.032389883,0.7224895,0.10237134,-0.37509724,-0.6224031,0.40271524,-0.49311474,0.3312318
gene_name-16140,0.6294985,-0.2653359,-0.05704493,0.46733758,0.97394145,2.3551867,-0.30615926,-0.2396557,0.8491286
gene_name-16144,-0.19595923,-0.09189555,0.1625145,-0.19622843,0.6346784,1.9751519,-0.60805714,-0.09807385,1.6518302
gene_name-16151,0.5458621,-0.008945984,0.08440672,-0.12301816,-0.123018116,-0.12301812,-0.123018116,-0.12301816,-0.123018116
gene_name-16156,-0.1244281,-0.049526792,-0.12442814,-0.12442815,0.5166399,2.9635277,-0.1244281,0.0030130649,-0.1244281
gene_name-16169,-0.34753463,0.3554943,-0.31459126,-0.3475344,-0.34753463,-0.34753463,-0.34753463,-0.29691672,-0.34753463
gene_name-16171,0.16205631,-0.725893,0.8272419,1.1128074,0.20725656,0.4543594,-0.97544956,0.48054975,0.5254199
gene_name-16178,-0.3868606,0.33935806,-0.18835811,-0.28370243,-0.479907,-0.479907,-0.479907,-0.3695423,-0.479907
gene_name-16184,-0.31849054,-0.2916357,0.8059791,0.10833185,-0.18210767,1.2074543,-0.31849056,0.008978288,0.85395753
gene_name-16186,-0.2219495,-0.15924376,0.042090375,-0.014587873,-0.051633038,-0.22194946,-0.22194946,0.7134708,-0.22194946
gene_name-16199,-0.88676834,-0.3642563,1.1373116,0.61511934,-0.35054293,-0.94910526,-0.0203228,-0.05968339,-0.94910526
gene_name-16205,-0.12413064,-0.08788194,-0.0310258,0.648738,-0.12413064,-0.12413063,-0.12413063,-0.12413069,-0.12413063
gene_name-16209,-0.6502982,0.29791227,-0.34622747,-0.07259937,-0.6502982,-0.6502982,1.2825601,-0.07729957,-0.6502982
gene_name-16211,-1.3675898,0.19212943,0.41934723,0.056220245,-1.741764,-1.7417637,0.40109196,0.09411217,-1.7417636
gene_name-16212,-0.102463946,-0.0712397,0.0155668,-0.10246389,0.8159419,-0.10246394,-0.10246394,0.01848968,-0.10246394
gene_name-16215,0.8631316,-0.09929044,-0.14564644,-0.029350039,0.6203989,-0.20546357,2.1163986,-0.136221,3.1945274
gene_name-16218,0.9851495,0.0364352,-0.13327892,-0.13327895,-0.13327901,-0.13327898,-0.133279,-0.13327895,-0.133279
gene_name-16236,2.7449915,-0.22328225,-0.09534456,-0.36673388,1.5869255,-0.45825663,-0.4582566,-0.32468337,1.8470032
gene_name-16254,-0.12413333,-0.082929954,0.20225722,-0.12413325,0.49538928,-0.12413334,-0.12413334,-0.124133244,4.648501
gene_name-16267,-0.7325879,-0.07217419,0.59180325,0.07180871,-0.66379744,-0.7325879,-0.7325879,0.10399507,-0.7325879
gene_name-16300,-0.09377512,0.04187536,0.04449576,-0.093775116,-0.09377512,-0.0937751,-0.09377511,-0.09377513,-0.09377511
gene_name-16339,-0.101672016,0.30111745,-0.3626883,-0.3422929,-0.49172962,-0.23510621,0.40838504,-0.124634914,0.2020086
gene_name-16346,-0.40587565,-0.19407992,0.8745899,-0.17168286,-0.28309977,-0.35737762,-0.6701425,0.08316501,0.2800496
gene_name-16377,-0.11266955,-0.035619173,-0.1126695,-0.112669505,0.19873285,3.9917266,-0.11266955,-0.112669505,-0.11266955
gene_name-16381,0.085555814,-0.14721881,-0.05473554,-0.14721906,2.335007,-0.14721896,-0.14721896,-0.14721906,-0.14721896
gene_name-16382,2.4775922,-0.25941935,0.22410795,-0.020721579,0.08794386,-0.39882693,-0.39882693,-0.22726162,1.2333246
gene_name-16390,-0.979084,0.0521845,0.009111149,0.317658,-0.8443522,-0.979084,1.2362752,0.2817141,-0.979084
gene_name-16394,-0.38398033,-0.14618689,0.04317196,0.8643931,-0.38398036,-0.3839804,1.1843226,-0.0057110763,-0.3839804
gene_name-16412,-0.5535617,-0.2092941,-0.0029713127,0.64741814,-0.17765914,2.7430055,-0.6292753,0.22311105,-0.6292753
gene_name-16413,-0.12433146,-0.014816283,-0.021749528,-0.12433147,0.23735867,2.7019575,-0.12433147,-0.12433147,-0.12433147
gene_name-16415,0.21432395,-0.039184526,-0.11349961,0.011405268,0.8059097,-0.113499574,-0.113499574,-0.113499604,-0.113499574
gene_name-16423,0.8609534,-0.03673516,-0.10105178,0.024825558,-0.10105171,-0.10105171,-0.10105171,-0.10105176,-0.10105171
gene_name-16426,-0.123891026,0.065330856,-0.12389096,0.037244238,0.170037,-0.12389102,-0.12389102,-0.12389098,-0.12389102
gene_name-16459,1.383703,-0.06645727,-0.07606207,-0.15527785,0.08999822,1.0582576,-0.15527795,-0.15527786,-0.15527795
gene_name-16473,-0.103829965,-0.10383018,-0.10382989,-0.103829905,-0.10382996,6.0137973,-0.10382997,0.028502818,-0.10382997
gene_name-16476,-0.20723578,0.20705399,-0.20723559,-0.12829673,-0.2072358,-0.20723577,-0.20723577,-0.20723566,-0.20723577
gene_name-16477,-0.4099751,-0.06778632,-0.32159495,0.3593662,-0.40997508,-0.40997514,0.8172416,0.6835419,-0.40997517
gene_name-16478,-0.62247676,-0.07749147,-0.31886077,1.4643569,-0.7084579,-0.7084579,0.12737638,-0.06432877,-0.7084579
gene_name-16489,-0.0800568,-0.040867604,-0.080056794,-0.08005684,0.8363117,-0.08005682,-0.08005682,-0.08005683,-0.08005682
gene_name-16490,0.59772027,-0.07289809,0.008771904,-0.27880353,1.0538032,0.5761757,-0.81685966,-0.19637512,1.6236115
gene_name-16499,-0.066483006,-0.019662166,-0.06648301,-0.06648301,0.39108476,-0.066483,-0.066483,-0.06648301,-0.066483
gene_name-16528,-0.06170833,-0.02367866,-0.0617084,-0.06170838,-0.06170833,-0.06170833,-0.06170833,-0.061708383,4.969146
gene_name-16529,-0.04714046,-0.047140427,-0.047140427,-0.04714045,-0.047140464,-0.04714045,-0.04714045,-0.047140446,4.97643
gene_name-16533,-0.02493648,-0.15697192,-0.09641349,-0.08894646,2.1516733,-0.21651123,-0.21651123,-0.08109682,2.480878
gene_name-16534,0.78722733,-0.2460452,-0.13747539,0.45880312,0.54179764,0.8967991,-0.33736345,0.05982628,1.0555487
gene_name-16537,-0.17423205,-0.107891776,0.2713547,-0.16659556,0.68488187,-0.50417393,0.3950429,-0.002035189,1.5789208
gene_name-16542,-0.13188179,-0.10139925,-0.13188174,-0.13188174,0.5778454,5.0309525,-0.1318818,-0.02113056,-0.1318818
gene_name-16543,0.23759747,-0.1677199,0.055495862,-0.10572224,1.2443372,0.85537267,-0.18769181,-0.104497276,3.170944
gene_name-16545,-0.19479129,-0.1383951,-0.058640134,-0.13202953,1.94487,0.6548467,-0.19479129,-0.014521463,-0.19479129
gene_name-16546,0.61745113,-0.1490344,0.0046043806,0.40711892,0.37115046,0.92658234,-0.52595276,-0.25818762,-0.52595276
gene_name-16549,0.13183995,-0.4638651,1.438137,0.41789797,-0.33619213,0.3242179,-0.5320298,-0.40341014,-0.5320298
gene_name-16551,1.8523604,-0.24666186,-0.09998181,-0.18191859,2.1523905,-0.24666126,-0.24666126,-0.2466612,-0.24666126
gene_name-16555,0.4556986,0.02706257,-0.10988502,-0.2394882,0.68098146,0.19409108,-0.29396182,-0.17221299,-0.29396182
gene_name-16576,-0.19967343,-0.16409656,0.3658415,-0.07485732,0.061103042,4.5618587,-0.19967346,-0.19967356,-0.19967346
gene_name-16577,0.60306627,-0.14923543,-0.13216013,-0.22887547,0.9182928,5.369598,-0.22887558,-0.22887544,1.0270503
gene_name-16584,0.17853896,-0.09630021,0.12751654,-0.04665368,0.7223969,-0.2178622,2.0420742,-0.14490771,-0.2178622
gene_name-16600,-0.55180997,0.27732417,-0.34965295,-0.024512496,-0.24524131,-0.55180985,-0.5518099,-0.27579623,2.0207205
gene_name-16601,-0.10483052,-0.017931422,-0.104830615,0.21376531,-0.10483051,1.5344285,-0.10483052,-0.10483058,-0.10483052
gene_name-16602,-0.18197493,-0.11086819,-0.12279337,0.13711624,1.3606149,-0.18197496,3.1995082,-0.181975,2.152412
gene_name-16603,-0.26830557,-0.37858102,-0.08424662,-0.039739173,-0.08468749,-0.44561157,-0.44561157,1.7629806,0.9934048
gene_name-16609,-0.11553881,0.047207016,-0.1155387,-0.11553874,-0.11553881,2.718148,-0.1155388,-0.11553873,-0.1155388
gene_name-16620,-0.09447036,-0.094470374,-0.09447039,-0.094470344,-0.09447036,6.59084,-0.094470344,-0.09447036,-0.094470344
gene_name-16645,-1.1877085,-0.05948144,-0.13191387,0.353659,-0.050918575,0.45574203,-0.52534467,0.5147177,-0.38577798
gene_name-16646,0.4892219,-0.60300434,1.0681486,0.55297047,0.74593157,0.33936453,-0.31793344,-0.10007137,-0.05834815
gene_name-16647,0.3680717,-0.1709396,-0.13911676,0.3337875,0.43144348,2.3802888,1.7731148,-0.095527664,-0.24148512
gene_name-16649,-0.072491944,-0.1850933,-0.1329268,-0.048014164,1.9145764,2.8047163,-0.23701747,-0.16166626,2.0720809
gene_name-16653,-0.104490735,-0.10449045,0.011182401,0.23053037,0.2774777,-0.10449072,-0.10449072,0.075946584,-0.10449072
gene_name-16654,-0.5253786,-0.058044918,-0.14803267,0.08343442,0.33403733,-0.30214518,1.3831681,0.32405335,1.7238436
gene_name-16660,0.656381,0.033834774,-0.65605724,0.26293215,-0.18945765,-0.5451608,0.9192816,0.26918828,1.7120998
gene_name-16681,0.61947435,-0.07832144,-0.11362112,0.025550693,0.72397864,-0.11362111,-0.11362111,-0.113621116,-0.11362111
gene_name-16682,-0.13931401,-0.111764275,-0.139314,0.07383671,1.6689469,0.80890936,-0.13931403,-0.13931409,-0.13931403
gene_name-16696,2.2344484,-0.16295643,-0.43379253,-0.31257236,0.9239698,1.7562362,-0.6030731,0.0669626,1.4684553
gene_name-16698,-1.2146982,0.72180563,-1.216953,-0.5836961,-1.0289683,-1.7109753,0.904364,0.43947032,-1.7109752
gene_name-16699,-0.13106783,-0.0030040636,-0.05170998,-0.13106778,-0.13106781,-0.13106783,9.02607,-6.8273926e-06,-0.13106783
gene_name-16710,1.2496564,0.03508081,-0.3500234,-0.30175006,0.41470936,0.3702555,1.2682934,-0.110056296,0.020366132
gene_name-16715,1.853551,-0.22186698,0.026406622,-0.19194913,1.0141126,-0.32910153,-0.32910153,-0.10968447,1.7435534
gene_name-16729,1.5670984,-0.060890548,-0.103764065,-0.103764065,-0.10376408,-0.10376411,-0.1037641,-0.103764065,-0.1037641
gene_name-16732,-0.09566736,0.31746426,-0.1998972,-0.30785438,-0.5429632,-0.8461073,0.8015961,-0.31419843,-1.1616434
gene_name-16735,0.6622292,-0.31981963,0.4581822,0.18671767,-0.42052996,-0.42053005,1.5182011,0.37661955,-0.42053005
gene_name-16762,0.85608536,-0.2539549,0.49432012,-0.19880864,0.41453257,0.65744406,-0.13913175,-0.024738109,-0.16338214
gene_name-16774,-0.53027755,-0.026877062,0.04276113,0.31896198,-0.4207885,-0.53027755,-0.53027755,0.20442815,-0.53027755
gene_name-16781,0.84794337,-0.09240562,-0.13956635,-0.13956632,1.2889339,-0.13956629,-0.13956629,-0.13956633,-0.13956629
gene_name-16788,0.3693317,0.21990938,-0.3111671,-0.242956,-0.53944254,-1.013547,-1.013547,0.04569063,-1.013547
gene_name-16801,-0.10564282,0.025122756,0.03279066,0.061744194,-0.10564282,-0.10564285,-0.10564285,-0.1056428,-0.10564285
gene_name-16806,-0.47098523,0.45315027,-0.4585271,-0.6164031,-0.47933942,-0.23984067,-0.8653832,-0.1360583,-0.030173868
gene_name-16815,-0.16853148,-0.12593685,-0.10149853,0.12910797,0.08814293,4.792218,-0.16853152,0.020785065,-0.16853152
gene_name-16817,-0.9691943,0.5374099,-0.97828245,-0.11845227,-0.9828839,-1.4712564,1.0352052,0.24688543,-1.4712564
gene_name-16818,-1.4282176,0.5794425,-0.9961508,0.037344772,-1.2483876,-2.1516798,0.8402156,0.3419587,-2.1516798
gene_name-16821,-0.6759105,0.43344438,-0.27431855,-0.4133668,-0.73195726,-0.58009094,-0.8763233,-0.24953197,-0.8763233
gene_name-16840,-0.105616674,0.02280757,-0.1056166,0.2701366,-0.10561667,-0.10561668,-0.105616674,-0.105616614,-0.105616674
gene_name-16850,-0.4444208,-0.10193173,0.1737687,0.6769009,-0.5360539,-0.53605396,-0.53605396,-0.002840189,-0.53605396
gene_name-16856,-0.124323696,-0.124323435,-0.024232116,-0.12432374,-0.124323696,7.9821725,-0.124323696,-0.12432374,-0.124323696
gene_name-16881,-0.56471354,0.5360365,-0.4984855,-0.53171957,-0.46769866,-0.56471354,-0.56471354,-0.40860245,-0.56471354
gene_name-16896,-0.10988415,0.045075282,-0.08187842,0.18541875,-0.121158294,-0.29818937,-0.29818937,-0.09975531,-0.29818937
gene_name-16903,-0.081347,-0.08134717,-0.081346996,-0.081346996,0.8351393,1.5988771,-0.08134701,-0.081346996,-0.08134701
gene_name-16905,1.187709,-0.34256908,0.18965791,0.028892193,1.2652513,1.7498783,-0.4157085,-0.17231922,2.7403717
gene_name-16911,0.046966404,-0.30450946,0.8261685,0.28379783,0.38669822,-0.03393984,-0.4451654,-0.31055737,-0.4451654
gene_name-16923,-0.48547626,0.15846789,-0.33695868,-0.35252413,-0.39689657,-0.5685496,2.6676054,0.42925778,1.0877641
gene_name-16924,0.02660073,-0.30494496,-0.25945294,-0.2306872,-0.16324197,3.3847978,-0.32997784,1.442382,-0.32997784
gene_name-16928,0.8687174,-0.07238015,-0.16265133,-0.07318761,0.6551942,-0.3055524,2.0178654,-0.0686694,0.14997265
gene_name-16936,0.12316831,0.32528433,-0.5073391,-0.162252,-0.15033364,-0.6761499,0.22592032,-0.3749451,0.5108573
gene_name-16941,-0.6185462,0.22818604,-0.0689625,-0.06879687,-0.2696547,-0.21436858,-0.8008614,-0.30299935,-0.8008614
gene_name-16973,2.1824863,-0.15321189,0.12686494,-0.27789602,0.37228787,-0.43665484,-0.43665484,-0.24056925,0.6752221
gene_name-16981,0.0045626303,0.0015525684,0.027654458,0.010816323,-0.060683962,-0.37244132,1.074625,-0.015292118,-0.37244132
gene_name-16984,-0.60971594,-0.17981564,0.41769084,0.27350554,-0.8320895,-0.89547294,-0.102234304,0.5741312,-0.89547294
gene_name-17000,1.9536417,-0.07062162,-0.17127469,-0.3702392,0.90825135,-0.37023905,-0.37023908,-0.27685893,2.3836737
gene_name-17007,0.8323673,0.030264935,-0.27525926,-0.5757537,1.2275491,1.6236984,0.1225045,-0.18712832,0.054067105
gene_name-17010,1.0737038,0.12218682,-0.5045518,0.21409167,1.2494098,1.0120867,-1.1194863,-1.0036601,0.7759431
gene_name-17025,0.48395956,-0.23572578,-0.058537796,-0.082646094,1.8376415,1.9094553,-0.2930884,-0.06774984,0.8333968
gene_name-17026,0.46120065,-0.20736334,0.036037326,0.63573664,0.3613023,0.16388477,-0.30167592,-0.24857967,2.0824592
gene_name-17032,1.5997485,-0.28460938,0.24320582,-0.29743505,1.6727895,-0.29743525,-0.29743522,-0.14679909,-0.29743522
gene_name-17036,0.29553065,-0.10357011,0.037552297,-0.13174249,-0.13174249,2.3487082,-0.13174252,-0.13174249,8.264984
gene_name-17038,-0.025088554,-0.1351799,-0.07587861,0.024082575,1.377881,-0.21606918,-0.21606916,0.10179775,-0.21606916
gene_name-17039,1.1940238,-0.2651766,0.23888494,0.26082334,0.8923189,-0.14437903,0.6957812,-0.38295195,0.9826536
gene_name-17044,0.034484245,-0.13509701,0.016063932,-0.1528057,2.0605884,-0.15280567,-0.15280566,-0.15280569,-0.15280566
gene_name-17050,0.51700467,0.14393222,-0.30608857,-0.1790466,0.96401143,-0.5746036,-0.5746036,-0.50311434,0.797166
gene_name-17060,-0.06539198,-0.06539181,-0.065392,-0.065392,0.84964395,-0.065391965,-0.06539197,-0.065392,-0.06539197
gene_name-17086,0.8281418,-0.33480662,0.93832284,-0.44916013,0.981579,1.1089987,-0.4491603,-0.29556695,-0.4491603
gene_name-17087,0.3707784,-0.16963696,0.42522734,-0.1757993,0.2496246,0.1276182,-0.685624,0.019538267,0.49053913
gene_name-17109,-0.21633828,-0.08647223,-0.083026856,0.19478466,-0.14378396,-0.72944015,-0.7294401,0.49095193,0.18873173
gene_name-17113,-0.09323004,-0.052088037,0.041173473,-0.09323007,0.80974525,-0.09323006,-0.09323006,-0.093230076,-0.09323006
gene_name-17129,-0.4881571,0.014702983,-0.13498898,0.21469434,-0.5718103,-0.65669054,1.2703187,0.37246874,-0.6566905
gene_name-17133,0.7635207,0.0064176545,-0.25016952,-0.24610685,0.17314488,2.8034852,-0.39545387,-0.0920705,-0.39545387
gene_name-17161,1.4170332,-0.17856847,0.0803131,0.104295306,0.51313853,0.081639536,-0.18745315,-0.20844626,-1.2434844
gene_name-17165,0.018500311,-0.03267894,-0.07359808,-0.13340922,1.0091914,1.1862366,0.5004283,-0.18102251,-0.55120414
gene_name-17170,-0.74475735,0.007559953,0.05469909,0.9948214,-0.4894145,-0.2507385,-0.12734589,-0.5375689,-0.036979616
gene_name-17179,-0.06662412,-0.06662395,-0.06662415,-0.06662415,0.8485239,-0.066624105,-0.066624105,-0.06662415,-0.066624105
gene_name-17180,-0.06667714,-0.0666771,-0.06667711,-0.06667711,0.8484754,-0.06667715,-0.06667715,-0.06667711,-0.06667715
gene_name-17183,2.613743,-0.20328578,-0.041803196,-0.20271477,0.7659105,-0.26797292,-0.26797292,-0.20637187,-0.26797292
gene_name-17208,1.539607,-0.017693505,-0.10183964,-0.2157329,0.20813383,-0.21573304,-0.21573302,-0.21573289,-0.21573302
gene_name-17217,0.18612579,-0.044076875,0.1417947,-0.17388438,0.17570329,1.44142,-0.33559465,-0.12033611,-0.33559465
gene_name-17238,-0.06528834,-0.06528848,0.0725922,-0.06528832,0.39222476,-0.06528836,-0.06528835,-0.06528832,-0.06528835
gene_name-17249,0.7493928,-0.22402135,-0.0024326092,-0.09635674,0.58187556,0.4188567,-0.5534054,0.35850972,1.7138097
gene_name-17250,2.3189702,-0.06414831,-0.176402,-0.18683961,-0.09958234,0.30810645,-0.2511937,-0.19249521,-0.2511937
