index,B-cell,CD14+ Monocyte,CD4 T-cell,CD8 T-cell,Dendritic cell,FCGR3A+ Monocyte,Megakaryocyte,NK cell
POLR2E,-0.044309128,0.043803915,-0.12497318,0.043378737,0.19456668,0.16244142,0.4482794,-0.022313936
ATP5D,-0.15213495,0.36996967,-0.105135985,-0.08821407,0.2712119,-0.018069308,0.24161392,-0.15439296
C19orf24,0.09226979,0.08583655,-0.09305517,-0.04405892,0.12263099,-0.005064845,0.09103706,-0.061954882
MUM1,-0.0027021472,-0.0644596,-0.0056230156,0.034546677,-0.040194206,0.1372728,0.08050367,0.0032583855
ATP8B3,-0.049985748,-0.0097050425,-0.03491835,-0.021106265,0.01932469,0.08053376,-0.049985558,-0.049985707
PLEKHJ1,0.036953103,-0.019051738,-0.13839093,0.03868868,0.13700175,0.29550412,0.31115526,-0.004979402
GADD45B,0.039880056,-0.04466293,-0.0884393,0.19965887,0.019846762,0.24757433,0.3852813,-0.15619144
SLC39A3,0.013200598,-0.03122754,-0.07261805,0.017491685,-0.005329956,-0.011511105,0.59050137,0.050002836
NFIC,0.034520194,0.08798604,-0.07941955,0.06448142,0.06212435,-0.192614,0.38578203,-0.09131817
DOHH,0.054344494,-0.027577864,-0.020073807,-0.047193624,0.005424503,0.14835659,0.10664911,-0.030819753
TBXA2R,-0.021789594,-0.06712722,-0.021847792,-0.06712722,-0.06712722,-0.0017562603,-0.067127205,0.10622548
SIRT6,0.019091424,0.008155551,-0.044678554,-0.010533264,0.06795319,-0.05153665,0.53897923,0.0045842645
CCDC94,0.013221065,-0.012590914,-0.004286199,-0.020392098,0.00726076,0.026233336,-0.010616936,0.015096419
FEM1A,0.02331065,-0.0026417468,-0.034805212,-0.07979825,0.11364,0.06117266,0.23180845,0.008728703
SAFB2,0.07492335,-0.037351213,-0.008161389,-0.04154172,-0.09928405,0.011390372,-0.045233842,0.064437754
DUS3L,0.01518084,-0.11254441,0.045212578,0.09880307,0.00036891998,0.05817677,0.12240011,-0.07964483
VMAC,0.019936295,-0.030616328,-0.035163566,0.040372845,-0.00054561766,0.0860749,-0.03979653,0.0084909145
ALKBH7,0.02768123,0.17620489,0.02129005,-0.131521,0.035123903,-0.18899526,0.5710453,-0.16704541
DENND1C,0.099978946,-0.045446463,-0.031114398,-0.04688477,-0.045925096,0.15017782,0.24205826,-0.021705355
PCP2,0.0031230971,-0.042813648,-0.032806046,-0.062979996,-0.062979795,-0.06297979,-0.06297991,-0.0043035243
RETN,-0.18384165,0.60261476,-0.16300581,-0.20109144,0.4174355,-0.20109175,0.011000764,-0.20109148
MAP2K7,0.02109205,-0.07662097,0.025281029,-0.014850507,0.008333741,0.11246717,0.026495017,-0.0037285176
CD320,0.026087936,-0.23457865,0.047962967,0.26089016,-0.25008053,0.34596896,-0.25008103,-0.067542665
RAB11B,0.013474586,-0.043140586,-0.042005535,0.012772849,0.11674005,0.11691163,0.055709746,0.0061254795
MARCH2,-0.021835981,0.05799396,-0.11903646,-0.097829625,0.38491377,0.032471642,0.22790053,-0.06875276
HNRNPM,0.109908134,-0.11465461,-0.07087832,0.1089524,0.027241996,0.26424915,-0.13376829,-0.043831915
ZNF559,0.0005889382,-0.090162665,0.026205508,0.022919303,-0.07971094,0.122417524,0.26294625,-0.016393796
ZNF561,0.020472798,-0.0079825455,0.024752859,-0.03568403,0.014872433,-0.057719275,-0.019762596,-0.033554543
CDC37,0.043603897,0.014802057,-0.10759476,0.14982839,0.01411975,0.1697465,0.21986952,-0.11647962
S1PR5,-0.19348828,-0.19717115,-0.18216927,0.4400334,-0.21183155,1.6466702,-0.21183111,-0.18087204
ILF3-AS1,0.18398757,-0.1349026,0.12415878,-0.10001449,-0.0114315,-0.14254943,0.0116255395,-0.09593636
ILF3,-0.003836898,0.012095697,-0.021192819,0.055759612,-0.013142974,0.043979272,0.42173952,-0.07090022
C19orf52,0.14093882,-0.022716573,-0.07678896,-0.015744228,-0.051460464,0.30148172,0.020758979,-0.1095182
SMARCA4,0.0018901656,0.043234557,-0.0907965,0.13065994,0.25429687,-0.122958966,0.4664327,-0.12750418
TMEM205,-0.14508496,0.5004508,-0.20847555,-0.09088119,-0.035467107,0.010819707,0.39294058,-0.059710056
ZNF653,-0.027365424,-0.030170504,-0.03524376,0.036329232,-0.05031154,-0.05031154,-0.05031148,-0.021010336
ECSIT,-0.04157472,0.04640204,-0.043109383,0.09056864,0.06145138,0.14171046,0.0132113,-0.10635058
ELOF1,0.027403742,-0.019877637,-0.03791058,-0.017262626,0.16714333,0.14633524,-0.043497052,-0.033490635
ZNF69,-0.019795619,-0.025414245,-0.050666735,-0.036833297,0.003660905,-0.00039603008,-0.065758094,0.051627178
ZNF799,0.025872787,-0.07938766,-0.021462794,0.036467392,0.021933846,-0.013937048,-0.07938759,0.0077030472
FBXW9,-0.0059518963,-0.009945771,-0.025195269,-0.07048985,-0.0054224334,-0.07048982,-0.07048975,0.046950255
HOOK2,0.06678905,-0.05553675,0.01013295,-0.08691276,0.073402114,-0.20665407,-0.12267612,0.13606541
RAD23A,-0.022040881,-0.046054687,0.04668259,0.061528545,-0.0072376467,-0.05719637,0.13399613,-0.028276082
IL27RA,0.24963635,-0.09384303,0.041035347,0.016340105,-0.26970646,-0.07278536,-0.2252074,-0.099221624
SAMD1,-0.013174085,0.03141902,-0.02206113,-0.063228816,-0.08123105,0.10199629,-0.081230946,0.000976864
PRKACA,-0.083917275,0.30716267,-0.14588098,-0.12978804,0.3190219,0.018235246,0.47125646,-0.12842365
ZNF333,0.03139799,-0.059950493,-0.023186715,0.05325215,0.032161128,-0.06544988,0.038154718,0.02753327
AC004257.3,-0.02665433,-0.029459145,-0.019464925,-0.04959865,0.013997252,-0.049598597,-0.049598563,0.008999653
AKAP8,0.0049981405,-0.016164497,-0.0024119923,0.015519688,0.027603788,-0.14783877,0.49787614,0.013797411
TPM4,0.023765199,0.071664885,-0.17940503,-0.03455909,-0.11279888,0.07929772,0.9898478,-0.019132484
FAM32A,-0.021803187,0.056076303,-0.07150424,-0.033581045,0.32904655,0.024021333,-0.0190644,-0.030490303
CHERP,-0.013365133,-0.018255714,0.016929042,-0.01154031,-0.08263819,0.07102409,-0.01961882,0.020602187
SMIM7,0.016598014,0.018283663,-0.09187905,-0.01578039,0.18595831,0.13888076,0.09090488,0.012250414
MYO9B,-0.13988659,0.33686155,-0.10628513,-0.12011382,0.3635086,-0.014436002,0.104672454,-0.14075689
BABAM1,0.048184324,0.0476078,0.004051659,-0.028701305,0.11118071,-0.0076121665,0.43022886,-0.18060073
MVB12A,0.036731046,0.14750987,-0.0716509,-0.057157747,0.13468815,0.07350971,0.15856475,-0.16167644
SLC27A1,-0.044792622,0.1135376,-0.028586252,-0.038835667,-0.020079156,0.011804422,0.2630562,-0.077976644
COLGALT1,-0.09500333,0.26198894,-0.08464547,-0.100659214,0.13402517,0.0027884324,0.059596714,-0.053995676
INSL3,-0.0111774085,-0.05710027,0.018290313,-0.028200489,-0.057100203,0.008205654,-0.057100147,-0.05710026
CCDC124,0.051211063,0.07625822,-0.14142068,-0.023149544,0.23367618,0.22789423,0.18779182,-0.088664606
IFI30,-0.4222082,1.0488781,-0.42186686,-0.41458827,1.6714231,-0.42644495,0.9109283,-0.33094686
JUND,-0.13989538,0.55242854,-0.186503,-0.14041795,0.06433906,-0.13035962,0.12849224,-0.08625163
ELL,-0.00055009784,0.115479775,-0.107353814,0.13352132,-0.056219984,-0.15356381,-0.15356351,0.004282523
CRTC1,0.029142408,0.014999145,-0.019814992,-0.061607487,-0.0677987,-0.053244874,-0.11169125,0.08372442
RFXANK,0.045278594,0.024670485,-0.06646021,-0.061836775,0.24364275,0.066886745,0.25817367,-0.06377265
NR2C2AP,0.007871806,-0.10430572,0.011381995,0.13715023,-0.08686707,0.095723316,0.19160448,-0.03765853
ZNF682,0.003986821,-0.051968023,0.020441435,-0.027440349,-0.033824634,-0.01991284,-0.0854024,-0.00032136287
ZNF493,-0.009403813,-0.08372672,-0.017996637,0.06411347,-0.081077985,-0.019939797,-0.040576976,0.114329524
LINC00662,-0.06307809,-0.03399796,-0.0015658265,0.047912,-0.08146444,0.04729503,-0.14460535,0.085346475
PLEKHF1,-0.039362963,-0.18854375,-0.15811892,0.28806517,-0.21668825,1.369632,-0.14826523,-0.16215034
ANKRD27,0.0944007,-0.06788984,-0.0593202,0.005524499,-0.060052887,0.08093866,0.13445006,0.03783417
LSM14A,0.0998082,-0.18234172,0.049725667,-0.0004874891,0.02140062,0.07185253,0.11054735,-0.0056791543
PDCD2L,-0.00095308083,-0.053174827,-0.0070109325,-0.0055311034,0.021715002,0.0055238614,0.17558947,0.051098008
ARHGAP33,-0.031085534,-0.033891615,0.036400486,-0.054040097,-0.05403996,-0.054039963,-0.054039963,-0.054040086
TYROBP,-0.62125784,1.5349171,-0.6290555,-0.5720105,1.4139112,0.7926988,0.86851096,-0.650179
POLR2I,0.052131824,-0.019681819,0.026441142,0.10507777,-0.06389851,-0.11260117,0.19565997,-0.12271946
TBCB,0.10939891,0.024466548,-0.19283877,-0.039753463,0.36353293,0.3780907,0.37293857,-0.1070451
AC092295.7,0.0034150353,-0.025184097,-0.03534541,-0.036602996,-0.06552688,-0.06552688,-0.06552681,-0.006835774
AC074138.3,-0.048517253,-0.013154245,-0.02621257,0.044252984,-0.07151134,-0.0061119865,-0.07151141,-0.012785395
ZNF567,0.017225571,-0.08724766,0.06588301,0.04447688,-0.14709035,-0.054770842,-0.03316351,0.016475424
PPP1R14A,-0.14398962,-0.12684317,-0.11795589,-0.12695646,-0.14398974,-0.14398974,1.1772496,0.6797226
C19orf33,-0.007545831,-0.033304658,-0.053451646,-0.05345174,-0.053452007,-0.053451996,0.17728958,-0.024141502
KCNK6,-0.03551406,0.27205026,-0.09325195,-0.05620298,0.08069352,-0.17361258,0.42133254,-0.14756374
RASGRP4,-0.09404605,0.2778418,-0.07976991,-0.14134687,0.50788355,-0.15918157,-0.04460227,-0.1368301
ACTN4,-0.018433249,0.07253752,-0.1518967,0.07449456,0.13117287,0.28782353,0.17462079,-0.07158184
CAPN12,-0.026779626,-0.15531479,-0.099226005,0.23388438,-0.17568722,0.52249175,-0.175687,0.06415109
HNRNPL,0.074371494,-0.049018163,-0.058909763,-0.015556644,0.021489143,0.19281633,0.12997398,0.009754579
MRPS12,0.009729838,-0.014815727,-0.0533852,0.027638616,0.01522009,0.32026166,0.24066082,-0.07430802
SAMD4B,0.0009128318,0.02653044,0.03922792,-0.03568682,-0.05784599,0.019917961,0.02747052,-0.06866462
EID2,-0.057279296,0.0060466467,-0.001842562,-0.07875647,-0.00924809,0.11060773,0.12033856,0.003928791
PSMC4,0.043837525,-0.13632202,-0.071732186,-0.018708315,0.23524506,0.45117664,0.22469047,-0.022908991
TMEM91,-0.04625403,0.26543683,-0.0788525,-0.12302806,-0.055884697,-0.021932436,0.01081147,-0.14119956
ATP5SL,-0.02928252,-0.011409886,-0.013903318,-0.018136661,0.011747873,0.16847873,0.12063943,0.00899574
CEACAM4,-0.069393784,0.18872067,-0.09072776,-0.06285543,0.18143749,-0.090726905,0.07900762,-0.06130785
CD79A,-0.29831752,-0.34748784,-0.35171947,-0.37357154,-0.3533132,-0.38962525,-0.16510357,2.3013697
CTC-378H22.1,-0.089192554,0.04754047,-0.09322445,-0.058271337,0.31934303,-0.0019264707,-0.1249519,0.14007658
ETHE1,0.074679144,0.23783204,-0.09502274,0.013711921,-0.073348485,0.04980189,0.46655723,-0.2953532
ZNF404,-0.063032016,-0.022699134,-0.032857846,-0.0069742105,-0.06303174,0.0023126777,-0.0630317,0.05432122
ZNF45,0.040541556,-0.05690806,-0.06267923,-0.048145458,-0.07710264,0.11663214,-0.07710259,0.09917321
TOMM40,0.04949655,-0.03548935,0.013857909,-0.018687751,-0.041472983,0.013085136,0.53440744,-0.054672718
RELB,-0.020379594,0.07433227,-0.09975986,-0.0973899,0.04061989,-0.092873774,-0.053061303,0.22916612
PRKD2,0.026409956,-0.15011322,0.013899514,0.041249424,-0.12048824,0.17486228,-0.07956897,0.096750386
BBC3,-0.022963062,0.0021846765,0.028581604,-0.043917865,0.15865052,0.28842333,0.15014182,-0.2062212
C5AR1,-0.2845826,0.66622895,-0.24876323,-0.25412214,1.3455402,-0.24801943,-0.21205522,-0.297159
C5AR2,-0.022485565,-0.0051580034,-0.045420077,-0.016554056,0.09313712,-0.045420196,-0.045420248,-0.045420412
DHX34,-0.010384723,0.021822298,0.016425902,-0.10059224,0.041522928,-0.04246964,-0.100592434,0.01382038
NAPA-AS1,-0.006599218,-0.013590603,0.014445738,-0.038641747,-0.049091954,0.027997658,-0.09152652,-0.008862209
PLA2G4C,-0.024546847,-0.007215827,-0.047486782,-0.018614227,0.021806696,-0.047486313,-0.04748634,-0.04748633
CYTH2,0.059789762,-0.016163345,-0.048909336,0.03573324,0.15689398,0.02288474,-0.066408664,-0.07326719
GYS1,0.016144987,0.0015000972,-0.042391185,-0.03309212,-0.03323326,-0.022258826,0.5074825,-0.014502294
TRPM4,-0.047041975,0.15783812,-0.07003304,-0.07003274,-0.07003305,-0.0046432125,0.34874326,-0.070032746
CD37,-0.13114962,0.14649956,-0.28192768,-0.48598227,0.19408321,-0.4298449,-0.00877673,1.1526774
FCGRT,-0.33756784,1.086804,-0.32525796,-0.3894507,0.69709617,-0.44531125,1.1405902,-0.3122478
PRRG2,0.020464074,-0.02785398,-0.007828404,-0.0392759,0.07066442,-0.068207465,-0.06820748,-0.068207316
IL4I1,0.024156189,0.0033518737,-0.06830606,0.05926282,-0.029613094,-0.08342367,0.2159183,-0.024628194
SPIB,-0.1810935,-0.1613902,-0.15948568,-0.18791999,-0.15237324,-0.20019685,0.67282337,1.0653764
NKG7,-0.4319205,-0.35289136,-0.46571723,1.4686716,-0.23919272,2.4368088,-0.34248897,-0.46178862
ZNF175,0.022805562,-0.048971806,-0.023861839,-0.011281306,-0.06914999,-0.003765922,-0.06915005,0.018918168
SIGLEC14,-0.08091142,0.21543916,-0.09198886,-0.09133313,0.23923238,-0.11628082,0.03165879,-0.029166576
FPR1,-0.29173982,1.0408496,-0.30180317,-0.29130298,0.4820403,-0.33186817,0.019582588,-0.3080763
ZNF350,0.0018464046,0.005294909,-0.0056803958,-0.006337856,0.053155057,-0.085264266,-0.07337918,0.015334799
ZNF615,0.040339883,-0.029887984,-0.040054034,-0.04131232,-0.022150304,-0.004858627,-0.070249826,-0.04089035
ZNF841,-0.030667078,-0.033473134,-0.038548037,0.0041587735,0.015714644,0.011662601,-0.053620588,-0.053620618
ZNF836,0.07140144,-0.08089063,-0.026030837,0.05802651,0.0244075,0.018051956,-0.052766018,-0.0042910543
ZNF528,0.075601496,-0.0673408,0.008615915,-0.022630522,-0.09968872,0.01044505,-0.099688776,0.00993363
ZNF468,-0.049627107,-0.061259396,-0.011921579,0.044587113,-0.021858137,0.11631381,0.011082388,0.06626148
MYADM,0.01855501,0.32867056,-0.11212073,-0.10573726,0.2438656,-0.258579,0.5115588,-0.19493903
OSCAR,-0.19158036,0.5817804,-0.21617545,-0.22173154,0.8525432,-0.22955707,0.13113403,-0.22119096
PRPF31,0.075921394,-0.11555872,0.016656343,0.06712814,0.036807653,0.04611928,-0.108223185,-0.044001754
MBOAT7,-0.09267407,0.40042892,-0.09907305,-0.12310091,0.17881618,-0.23335256,0.7687477,-0.18103336
LILRA4,-0.06112232,-0.040959552,-0.04603814,-0.0032994007,-0.06112194,-0.06112194,1.4154732,-0.0024565065
LAIR1,-0.15939304,0.101091,-0.14207672,-0.015353979,0.36626786,0.38292834,-0.015696332,0.033745334
KIR2DL3,-0.08857607,-0.06835838,-0.073451,-0.001605707,-0.08857624,0.9314072,-0.0885761,-0.08857583
KIR3DL2,-0.06171975,-0.09962525,-0.1164419,0.08342431,-0.09015495,1.1862162,-0.12726928,-0.12726966
FCAR,-0.06761741,0.18928646,-0.06761686,-0.06761741,-0.06761741,-0.06761741,-0.06761739,-0.06761741
PPP6R1,0.017756961,-0.0136784185,-0.044037748,-0.045296222,-0.0047675516,0.12200617,-0.07424507,-0.044874184
SUV420H2,0.05392079,-0.05777399,-0.015543566,0.011687228,-0.076130874,0.046819504,0.14696865,0.0030729764
ISOC2,-0.04470209,0.07629567,-0.07520132,0.034848902,0.041311774,0.056796502,0.59399045,-0.037193105
ZNF628,0.052835356,-0.023132248,-0.03359215,-0.048492383,-0.06200245,0.079477325,0.06556483,0.010952605
CTD-2537I9.12,0.00094439666,-0.024792727,-0.0298631,-0.016058112,0.024352502,-0.044922832,-0.044922832,-0.044922832
EPN1,-0.07969901,0.112524346,-0.13526024,0.0033448702,0.6000553,-0.049579464,0.2225331,-0.05626314
AURKC,-0.013334204,0.0039774696,-0.036247764,-0.0074081,-0.03624791,-0.036247898,-0.036247957,-0.036247976
CTC-444N24.11,-0.06928524,-0.029623915,-0.013242107,0.0677536,-0.016187144,0.10610552,0.11651318,-0.0012421549
ZNF587B,-0.046554524,-0.026421156,0.01369472,-0.046554517,-0.04655445,-0.046554457,-0.04655441,-0.017264187
ZNF256,-0.0035075727,-0.047953196,0.007343614,-0.06812989,-0.06812963,-0.06812963,-0.068129756,0.04775731
CTD-2368P22.1,-0.051778965,-0.01149154,-0.0216387,-0.02289465,0.086866066,-0.051779266,-0.051779263,-0.022473782
AC010642.1,0.0023275858,-0.036748134,-0.058578223,0.057477195,0.10359506,0.23819423,0.20309156,-0.053521864
EIF1AY,0.10605434,-0.21709217,-0.011210626,-0.0866929,0.17528066,-0.040800557,0.12688577,0.2249411
TPTEP1,-0.08173285,0.03798087,-0.0783424,-0.09512419,0.65728825,-0.054260924,-0.11718006,-0.10277407
CECR5,-0.0211882,0.036520682,0.046465587,0.01894064,-0.048168696,-0.13961357,-0.045562834,-0.04457333
PEX26,0.005640772,-0.033641715,-0.011757905,0.053208016,0.036871694,-0.10857154,0.0051785978,0.015909104
MRPL40,-0.074469045,0.08397093,-0.022548554,-0.09022983,0.15645167,-0.047046635,0.19462538,0.057701074
CLDN5,-0.04933171,-0.049331702,-0.049331695,-0.04933172,0.0056686583,-0.049331784,-0.049331874,-0.020033423
SEPT5,-0.06533666,-0.025149161,-0.05442437,-0.06533677,-0.065336876,-0.0653369,-0.065336935,-0.035991963
ARVCF,-0.01699271,-0.019546611,-0.009562284,-0.03966618,-0.039666187,0.090718664,-0.03966622,-0.03966618
PPIL2,0.012622225,-0.012154589,-0.009231855,0.023584587,0.055441506,0.0716167,0.12524554,-0.08812368
IGLL5,-0.15282935,-0.16569565,-0.15624575,-0.15704831,-0.09156581,-0.14523615,-0.06816567,1.0151582
DDT,-0.07708313,0.089727014,-0.028921522,-0.036478147,0.060276892,0.015785886,0.37418467,0.005331017
GUCD1,-0.114724874,-0.008024465,-0.11587464,-0.075763054,-0.062680386,0.055137623,-0.15354866,0.48122096
EWSR1,0.12644616,-0.074943066,-0.06923702,0.049264643,0.09218847,0.017592667,-0.08277489,0.009754416
GAS2L1,-0.08057663,0.20186557,-0.09286697,-0.1161419,-0.053419705,-0.11614143,0.22177124,-0.068689
NEFH,-0.03350141,-0.016154936,-0.04138424,5.3691238e-05,0.15160336,-0.05646142,0.23356149,-0.05646137
ZMAT5,-0.016249897,0.008368366,-0.09017709,0.030316474,0.27992976,0.14371157,0.081237435,-0.028500225
RFPL2,0.040809777,-0.030838031,-0.020842312,-0.022097975,-0.050980102,-0.0509801,-0.050980125,-0.05098027
FBXO7,0.072341055,-0.0664284,-0.05656448,0.06702742,0.08570102,0.0060094674,0.15592629,-0.010055458
HMGXB4,-0.014210874,0.023111368,-0.0753065,0.09483026,0.085755184,-0.0603349,0.5020089,-0.020815505
EIF3D,0.06228485,-0.06717568,0.05692977,-0.047750402,-0.06093032,-0.21919224,0.2627571,0.083017424
PVALB,-0.040755164,-0.04075506,-0.025701618,-0.040755257,-0.04075524,-0.040755242,-0.040755186,-0.040755257
MPST,-0.16182779,0.2982039,-0.15177962,0.006367996,-0.044656366,0.20510957,0.6851241,-0.16669752
LGALS2,-0.44584185,1.7562841,-0.44215706,-0.46611658,-0.1891792,-0.46195716,1.093523,-0.45032498
SH3BP1,-0.049765788,0.030045498,-0.08200159,0.0631881,0.6912305,0.09685146,0.079002455,-0.21614802
LGALS1,-0.28349376,1.3542557,-0.67635345,-0.2888327,1.2712578,0.20314352,1.0360221,-0.7047461
ANKRD54,0.011394412,-0.069530666,-0.04338447,0.08399392,-0.030736206,-0.0033450578,-0.09247315,0.09778879
DDX17,-0.0023067486,-0.0211703,-0.011859755,0.004958543,-0.0056963568,0.058411896,0.18298814,0.026310429
APOBEC3A,-0.2871898,0.96771353,-0.33126318,-0.3249396,1.0910579,-0.34532464,-0.31718785,-0.33124074
APOBEC3B,-0.16873078,0.52623683,-0.1724299,-0.15655744,0.48975873,-0.18427137,-0.18427168,-0.15712062
APOBEC3G,-0.12764485,-0.2628709,-0.24619095,0.56957966,0.15124038,1.0516548,0.006612975,-0.0728144
RPS19BP1,0.074873194,0.0052193785,-0.16376218,0.100383766,0.032155827,0.2456983,0.24799687,-0.056097027
ADSL,0.05774727,-0.013711136,0.0065170443,0.07952078,0.059864182,-0.13633277,0.22241724,-0.12453909
PHF5A,0.028503431,-0.00089538813,-0.011563692,-0.028863756,0.111077905,0.1501003,0.122758135,-0.107805
DESI1,-0.017923195,0.11352855,-0.035954665,-0.050394677,0.27674654,-0.15105802,0.037038833,-0.071585566
WBP2NL,0.038402382,-0.033262458,-0.05340957,-0.024520466,0.015924282,-0.05340957,-0.05340957,-0.024099343
SMDT1,0.050277088,-0.06865755,0.07391508,-0.11738289,0.058328774,-0.19716208,0.25737315,0.062409326
PACSIN2,-0.0059642764,0.07959289,-0.08410045,0.002971458,0.07274801,-0.11820699,0.32922965,-0.033782963
PARVB,-0.135374,0.21470894,-0.1028663,-0.0554112,0.12487049,-0.15641706,0.42427295,-0.048683394
LDOC1L,0.0037307334,-0.029210133,-0.003276179,-0.030179746,0.08231845,0.042857368,-0.088157736,-0.058746126
PRR5,0.0041974937,-0.17690124,-0.08709491,0.4932375,0.033534016,0.22086424,-0.24383342,-0.16841106
ATXN10,0.0030663733,-0.023086397,-0.08329861,0.07026391,0.17726672,0.15299542,0.34682864,-0.04879841
TTC38,-0.17266081,-0.16339506,-0.1877733,0.18172549,-0.1204502,1.9479125,-0.15913433,-0.16224305
CTA-29F11.1,0.14652348,-0.045518965,0.027494827,-0.036410168,-0.12436008,-0.02417421,0.36703143,-0.09969748
CRELD2,0.11091232,-0.049627278,-0.12603283,0.09742353,-0.058441255,0.28226513,0.087292776,-0.024836337
LMF2,0.097655684,-0.015391747,-0.051630195,-0.0154797565,0.09821959,0.099928096,-0.08439446,-0.05936175
TYMP,-0.41330424,1.411464,-0.52446085,-0.52675825,1.3333807,-0.2750247,0.9038878,-0.47754458
RABL2B,-0.020610722,-0.047944624,0.035391923,-0.011969427,-0.045212496,0.037899893,-0.08686419,0.046585232
SAMSN1,0.15416631,-0.1222324,-0.04313177,0.03395477,0.25535303,0.0335391,0.09326066,-0.10780973
USP25,-0.032959428,-0.030151747,0.043278515,-0.09787003,-0.016430695,0.070574164,0.053646512,0.064246245
MAP3K7CL,-0.06881593,0.07278531,-0.059467893,-0.055119853,0.047835223,-0.07440562,-0.12225718,-0.035234272
BACH1,-0.037612785,0.18609826,-0.08177953,-0.08747133,0.16265573,-0.0889152,0.24996686,-0.04776088
MIS18A,-0.028304823,-0.062403895,0.0047999974,0.0030252282,-0.010325242,0.09843494,0.08219039,0.03873681
ATP5O,0.10701224,-0.020036478,-0.0031051068,-0.13190073,0.16918494,-0.24455427,0.33813646,0.06649927
KCNE1,-0.06746434,0.134288,-0.06746396,-0.06746421,0.13373877,-0.06746395,-0.06746403,-0.0674642
TTC3,0.056143384,-0.17368875,0.10424886,-0.0038786894,-0.06546147,-0.051915653,0.08835292,0.03762326
DSCR3,0.07356928,-0.026191566,-0.03396332,-0.017258098,0.12650694,-0.055942677,-0.0054018423,-0.0010973169
BRWD1,0.014895395,-0.018017877,-0.02057876,0.040328797,-0.014113991,0.15950468,0.08677244,-0.07773333
