gene_id,definitive_endoderm,endothelial,hepatic_endoderm,immature_hepatoblast,mature_hepatocyte,mesenchymal_stem_cell
gene_name-16957,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-16973,-0.26117158,-0.26117158,0.26117158,-0.26117158,-0.26117158,-0.26117158
gene_name-16976,-0.3140484,-0.3140484,0.1639445,-0.3140484,-0.3140484,0.13626346
gene_name-16977,-0.18257418,-0.18257418,0.18257417,-0.18257418,-0.1825742,-0.18257418
gene_name-16982,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-16991,-0.37325093,-0.37325093,0.3732509,-0.37325093,-0.37325093,-0.37325093
gene_name-16992,-0.26207808,-0.26207808,0.2620781,-0.26207808,-0.26207808,-0.26207808
gene_name-17004,-0.18257418,-0.18257418,-0.1825742,5.294651,-0.1825742,-0.18257418
gene_name-17005,-0.6267733,-0.2342184,0.34666058,-0.6267733,0.11953207,-0.6267733
gene_name-17025,-0.18257417,-0.18257417,-0.1825742,-0.18257417,-0.18257417,0.912871
gene_name-17030,-0.6378503,1.0086372,-0.63785017,-0.6378503,0.8464201,0.6522018
gene_name-17033,-0.1825742,-0.1825742,0.18257408,-0.1825742,-0.1825742,-0.1825742
gene_name-17040,-0.8396149,0.8088123,-0.30933997,1.239469,-0.5742735,0.38380107
gene_name-17043,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-17050,-0.1825742,0.9128709,-0.18257421,-0.1825742,-0.1825742,-0.1825742
gene_name-17060,-1.2731595,-0.22169666,0.34375888,0.7907548,-1.2731595,0.050796784
gene_name-17061,-0.60402507,-0.47897783,0.1792047,1.483545,0.1338862,-0.31487212
gene_name-17069,-0.32463723,-0.32463723,-0.14718263,-0.32463723,2.0344622,-0.32463723
gene_name-17070,-0.68763655,-0.68763655,0.19764939,-0.68763655,1.762299,-0.68763655
gene_name-17071,-0.22823596,-0.22823596,-0.1257997,-0.22823596,1.5419422,-0.22823596
gene_name-17074,-0.32669723,-0.32669723,0.10101651,-0.32669723,0.80170625,-0.32669723
gene_name-17076,-0.57040006,0.2313982,-0.024654035,1.4568865,0.39277807,-0.57040006
gene_name-17077,-0.63953304,-0.0055880784,0.16269438,1.5350163,-0.63953304,-0.2778719
gene_name-17078,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-17088,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-17093,-0.65368706,-0.14662012,-0.10561566,1.2868872,-0.0045315423,0.33954597
gene_name-17095,-0.62505674,0.035551548,-0.27813667,-0.62505674,0.753329,0.5968839
gene_name-17100,-0.9668286,0.10206268,-0.1926242,1.1399198,0.45117584,0.17048636
gene_name-17101,-0.5154155,-0.48975223,0.5068611,-0.5154155,-0.5154155,-0.5154155
gene_name-17106,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-17108,-0.36468905,-0.36468905,0.1592744,-0.36468905,0.66238457,-0.36468905
gene_name-17114,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.9128709
gene_name-17119,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-17121,-0.67785984,-0.5008802,0.093025655,1.3362277,1.2799827,-0.67785984
gene_name-17125,-0.3603525,-0.3603525,-0.062745914,2.5681977,0.7789559,-0.3603525
gene_name-17127,1.5816808,-0.2147907,0.14582345,-0.607719,0.3170785,-0.607719
gene_name-17131,-0.23838358,-0.23838358,0.23838358,-0.23838358,-0.23838358,-0.23838358
gene_name-17132,-0.7976938,-0.63596827,0.08840823,1.2346154,0.94962597,-0.28641635
gene_name-17149,-0.29984924,-0.29984924,-0.19836159,2.5835721,1.2300645,-0.29984924
gene_name-17151,0.7813498,-0.2771328,0.21431707,-1.358694,-0.07648822,-0.20445636
gene_name-17171,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-17172,3.4423351,-0.37116152,0.11692842,-0.37116152,-0.37116155,-0.37116152
gene_name-17186,-0.58172107,-0.16603498,0.05489975,-0.58172107,0.7583079,-0.22096047
gene_name-17207,-0.74538374,-0.3388273,0.60986495,-0.74538374,-0.74538374,-0.74538374
gene_name-17210,-0.43381643,-0.43381643,0.4338164,-0.43381643,-0.43381643,-0.43381643
gene_name-17219,-0.47467607,-0.47467607,0.0089854,1.4251059,0.34588227,0.05010456
gene_name-17238,-0.34484595,-0.34484595,0.3448459,-0.34484595,-0.34484592,-0.34484595
gene_name-17241,2.813393,-0.25710854,0.052408416,-0.25710854,-0.25710854,-0.25710854
gene_name-17256,-0.44015026,-0.44015026,0.4401502,-0.44015026,-0.44015026,-0.44015026
gene_name-17257,-0.41899118,-0.17257272,-0.2472853,2.169164,1.6389755,-0.41899118
gene_name-17261,-0.20641384,-0.058451347,0.15709308,-0.20641384,-0.20641382,-0.20641384
gene_name-17266,0.54800636,-0.26002842,-0.19677748,0.57460546,0.6129105,0.25809234
gene_name-17268,0.21405981,-0.50019157,0.25710428,2.4318655,-0.50019157,-0.50019157
gene_name-17274,-0.42035717,0.6793405,-0.18024395,-0.42035717,-0.42035714,0.2817486
gene_name-17276,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.912871
gene_name-17278,0.32605815,-0.1932265,0.4025644,-3.2109985,-0.5789519,-0.09010756
gene_name-17282,-0.382982,-0.382982,0.3829821,-0.382982,-0.382982,-0.382982
gene_name-17288,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-17292,-0.41364664,-0.41364664,0.1077696,-0.41364664,0.30585912,0.07228081
gene_name-17299,-0.41944742,-0.41944742,0.23617032,-0.41944742,-0.41944742,0.13038388
gene_name-17300,-0.24179786,-0.24179788,-0.24179791,-0.24179786,2.1761808,-0.24179788
gene_name-17302,-0.50581336,-0.50581336,0.19524504,-0.50581336,0.33531126,-0.07878325
gene_name-17309,-0.25993592,-0.25993592,-0.2599359,-0.25993592,2.3394232,-0.25993592
gene_name-17325,-0.2616027,-0.2616027,0.26160267,-0.2616027,-0.2616027,-0.2616027
gene_name-17326,0.7616569,0.26239267,0.023644352,0.23655666,-0.5172963,-0.22259066
gene_name-17332,-0.18257418,0.91287076,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-17334,1.2107817,-0.05747652,0.113284945,-1.190318,-0.61769235,0.08414427
gene_name-17348,-0.5923717,-0.14107437,-0.0061774254,1.4916649,0.95353276,-0.5923717
gene_name-17357,-0.18257417,-0.18257417,-0.1825742,-0.18257417,1.6431676,-0.18257417
gene_name-17362,-0.1825742,-0.1825742,-0.18257421,5.2946515,-0.1825742,-0.1825742
gene_name-17366,-0.73118913,-0.49227685,0.5159782,-0.73118913,-0.05332184,-0.73118913
gene_name-17380,0.68966377,-0.47999215,0.3457166,-0.55090976,-0.55090976,-0.25436237
gene_name-17389,-0.33411762,0.29667288,-0.05249087,-0.33411762,0.547607,-0.33411762
gene_name-17398,-0.6666373,-0.24322617,0.20839643,1.4601955,-0.6666373,-0.14069231
gene_name-17399,-0.51558256,-0.51558256,0.04582955,-0.51558256,1.5080887,-0.3205263
gene_name-17403,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-17407,-0.48586792,-0.083737925,0.05597328,1.347252,0.38234854,-0.48586792
gene_name-17410,0.6296113,-0.82541275,0.37700552,0.91402936,-0.5882694,-0.26137045
gene_name-17430,0.81460285,-0.29563943,0.25480172,0.66805,-0.4031938,-0.52338
gene_name-17431,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-17437,-0.2610467,-0.2610467,0.2610467,-0.2610467,-0.2610467,-0.2610467
gene_name-17441,0.12847315,-0.05720458,0.2411893,0.47242016,-1.4055933,0.056813885
gene_name-17442,-0.24323452,1.2161726,-0.24323457,-0.24323452,-0.24323452,-0.24323452
gene_name-17445,-0.18257418,-0.18257418,-0.1825742,5.294651,-0.1825742,-0.18257418
gene_name-17446,-0.37841094,-0.37841094,0.057023153,-0.37841094,0.5532326,0.0267663
gene_name-17447,-0.66822916,-0.28470135,0.15640463,-0.66822916,0.7262836,-0.35299116
gene_name-17448,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-17452,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-17454,-0.32757762,-0.32757762,0.10638924,-0.32757762,0.77836424,-0.32757762
gene_name-17457,5.2946515,-0.18257418,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-17480,-0.2620866,0.5790292,-0.2620866,-0.2620866,-0.2620866,0.4693171
gene_name-17483,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-17489,-0.5280305,0.16104515,-0.1572999,-0.5280305,1.0569758,-0.11211872
gene_name-17491,-0.62256914,-0.3669269,0.29504523,-0.62256914,-0.62256914,0.10436056
gene_name-17494,-0.30005205,-0.30005205,0.300052,-0.30005205,-0.30005205,-0.30005205
gene_name-17502,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-17507,-0.5045045,-0.5045045,0.3373361,-0.5045045,0.3313379,-0.5045045
gene_name-17513,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-17525,-0.38077575,0.17799066,-0.03310229,-0.38077575,0.75733733,-0.38077575
gene_name-17526,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431676,-0.1825742
gene_name-17532,-0.6461258,-0.12285564,0.027207326,-0.6461258,0.9042464,-0.2428638
gene_name-17537,-0.5121002,-0.09365735,0.05905354,-0.5121002,-0.5121002,0.42859688
gene_name-17538,-0.1825742,-0.1825742,0.18257418,-0.1825742,-0.1825742,-0.1825742
gene_name-17539,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.912871
gene_name-17548,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-17567,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-17570,1.4572164,-0.55900747,0.27560985,-0.55900747,-0.55900747,-0.11205944
gene_name-17571,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.912871
gene_name-17576,1.932475,-0.16025257,-0.26431307,-0.61563766,-0.61563766,1.059207
gene_name-17627,-0.2525111,1.2625556,-0.25251108,-0.2525111,-0.2525111,-0.2525111
gene_name-17629,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-17630,-0.4887617,-0.16724524,0.04484652,-0.4887617,-0.4887617,0.5214673
gene_name-17631,-0.3254507,0.33374357,-0.08006935,-0.3254507,-0.3254507,0.23191528
gene_name-17639,1.7753936,0.37042594,-0.09533326,-0.7861496,0.33047092,-0.48055726
gene_name-17647,-0.921588,-0.2407813,0.042420104,0.9272506,0.42518368,-0.14272174
gene_name-17650,1.800572,0.26863313,-0.2724802,0.49941248,-0.22037755,0.2210371
gene_name-17656,-0.6279018,-0.28399155,-0.36201414,0.83240783,0.9797745,0.74126786
gene_name-17658,3.0332851,-0.020827293,-0.4231161,-0.423116,-0.423116,1.0220109
gene_name-17659,2.6164181,-0.4338116,0.23046294,-0.43381163,-0.43381163,-0.4338116
gene_name-17664,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-17687,-0.31711578,-0.31711578,0.05728496,-0.31711578,0.9820383,-0.31711578
gene_name-17690,-0.23529509,-0.23529509,-0.11301144,-0.23529509,1.5062374,-0.23529509
gene_name-17691,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-17692,-0.45958862,0.5143526,-0.21734315,-0.45958862,1.3018347,-0.45958862
gene_name-17693,-0.2576231,-0.2576231,-0.25762314,2.8568099,1.2804636,-0.2576231
gene_name-17694,-0.21651047,-0.21651049,-0.1438499,-0.21651047,1.5852913,-0.21651049
gene_name-17695,-0.26040685,-0.26040685,0.2604068,-0.26040685,-0.26040685,-0.26040685
gene_name-17696,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-17700,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-17701,-0.18257418,0.91287076,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-17702,-0.41511744,-0.20935397,0.12893935,-0.41511744,0.67283374,-0.41511744
gene_name-17706,-0.26276276,-0.26276276,0.26276273,-0.26276276,-0.26276276,-0.26276276
gene_name-17707,-0.41328734,-0.41328734,0.21012205,-0.41328734,0.6025391,-0.41328734
gene_name-17710,-0.77463996,0.21216734,0.18066798,1.1797099,-0.7746399,-0.37040123
gene_name-17712,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-17720,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-17725,-0.1825742,-0.1825742,0.18257417,-0.1825742,-0.1825742,-0.1825742
gene_name-17726,-0.18257418,-0.18257418,0.18257417,-0.18257418,-0.1825742,-0.18257418
gene_name-17748,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-17749,-0.3112988,0.10969577,-0.12414084,-0.3112988,1.1642414,-0.3112988
gene_name-17750,-0.37786123,0.34562168,-0.34701103,-0.37786123,-0.37786123,1.0732727
gene_name-17754,-0.49129787,-0.17624803,-0.19127454,-0.49129787,0.6264247,0.57073593
gene_name-17757,-0.26273036,-0.26273036,-0.004361677,-0.26273036,1.0727296,-0.26273036
gene_name-17764,-0.4674523,0.43946654,-0.072348684,-0.4674523,-0.4674523,0.24503174
gene_name-17780,-0.64748347,0.25889832,-0.19592085,1.2554091,0.9150081,-0.34172556
gene_name-17781,-0.3172149,-0.3172149,0.07088092,-0.3172149,0.91445494,-0.3172149
gene_name-17784,-0.22260214,0.040524684,-0.22260214,-0.22260214,1.5648746,-0.22260216
gene_name-17786,-0.18257418,-0.18257418,0.18257417,-0.18257418,-0.1825742,-0.18257418
gene_name-17796,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-17798,-0.71242887,-0.31379735,-0.19986433,-0.71242887,1.5690054,0.25695887
gene_name-17808,-0.6394166,0.7374282,-0.63941664,-0.6394166,0.06664125,1.3966031
gene_name-17811,-0.3218194,-0.3218194,0.15806395,-0.3218194,-0.3218194,0.16944702
gene_name-17825,-0.25617093,-0.25617093,-0.25617096,2.7384224,1.3073406,-0.25617093
gene_name-17842,-0.28006127,0.39804056,0.014356228,-0.28006127,-0.28006127,-0.16104789
gene_name-17843,2.4656208,-0.3759374,-0.123137064,-0.3759374,0.4010416,0.086786725
gene_name-17850,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-17859,-0.18257418,-0.18257418,0.18257408,-0.18257418,-0.1825742,-0.18257418
gene_name-17873,-0.45979044,-0.4597904,0.099523686,-0.45979044,0.608182,-0.019773817
gene_name-17880,0.12547919,-0.14307018,-0.37754878,0.7197725,1.1463953,0.4188288
gene_name-17883,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-17890,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-17896,-0.48648217,0.041757125,0.06884589,-0.48648217,0.33294377,-0.25346836
gene_name-17918,-0.1825742,-0.1825742,0.18257417,-0.1825742,-0.1825742,-0.1825742
gene_name-17919,-0.5291201,-0.4342369,-0.02747636,1.7370445,1.1024698,-0.3864007
gene_name-17923,-0.42864904,-0.42864904,0.2643034,-0.42864904,-0.42864904,0.06438807
gene_name-17925,2.1449068,0.5168158,-0.40942636,1.6454155,0.9469595,-0.61477673
gene_name-17928,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-17929,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.91287076
gene_name-17933,-0.26267052,-0.1104717,0.08161033,-0.26267052,0.38896587,-0.26267052
gene_name-17934,-0.21449533,-0.21449533,-0.14664039,-0.21449533,1.5911835,-0.21449533
gene_name-17936,-0.6383593,0.11391735,0.25088295,-0.6383593,-0.6383593,-0.22820708
gene_name-17945,-0.47553068,0.0032437444,-0.078442305,-0.47553068,0.27602345,0.25668138
gene_name-17948,1.0580119,0.6098408,-0.46760818,-1.3359545,0.08087828,0.8000454
gene_name-17949,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-17954,-0.42341137,-0.00025951862,0.14526051,1.6330923,-0.42341137,-0.42341137
gene_name-17955,-1.0207297,-0.2675391,0.15754761,0.7449707,-0.15958817,-0.05419924
gene_name-17957,-0.54634655,-0.2834754,-0.23397881,1.6629893,1.3711222,-0.06059017
gene_name-17959,0.12214373,-0.17621604,0.18103716,0.46044958,-0.4170506,-0.23318382
gene_name-17960,-0.3687982,0.26480645,0.15759662,-0.3687982,-0.36879817,-0.3687982
gene_name-17966,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-17967,-0.8839697,-0.47162098,0.21384166,1.1216009,0.6236468,-0.59161836
gene_name-17971,-0.4808102,-0.07163052,0.18534857,-0.4808102,-0.4808102,-0.0036049306
gene_name-17974,-0.71272814,-0.23193975,0.11748717,1.1791258,-0.20417422,-0.09129669
gene_name-17977,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-17979,-0.1825742,-0.1825742,0.18257414,-0.1825742,-0.1825742,-0.1825742
gene_name-17986,2.855245,0.09153521,-0.026779048,-0.32347062,-0.32347062,-0.32347062
gene_name-17990,-1.5733169,0.5458139,-0.17532966,0.45483878,0.5823249,-0.14552431
gene_name-17995,-0.18257418,-0.18257418,0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-18000,-0.25632262,-0.25632262,0.25632256,-0.25632262,-0.25632262,-0.25632262
gene_name-18010,-0.2611851,-0.2611851,-0.26118514,-0.2611851,2.3506658,-0.2611851
gene_name-18011,2.5251012,0.15239452,-0.04215894,-0.49050838,-0.24824469,-0.28388935
gene_name-18013,-0.3200106,-0.3200106,-0.04342077,-0.3200106,-0.3200106,0.77028334
gene_name-18014,1.1379817,0.6389786,-0.10628663,-1.6911818,-1.6911818,0.80523044
gene_name-18018,-0.3230896,0.21109167,-0.11672538,-0.3230896,0.985683,-0.3230896
gene_name-18024,-1.0305668,0.053178214,0.14968973,0.68008333,0.3681533,-0.6530427
gene_name-18027,-0.18257418,0.9128709,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-18028,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-18034,-0.7820617,0.68510944,-0.23872961,-0.7820617,0.57515377,-0.001187992
gene_name-18037,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-18038,-0.32084987,-0.32084987,0.047279485,-0.32084987,1.047002,-0.32084987
gene_name-18042,-0.26214594,-0.26214594,0.26214588,-0.26214594,-0.26214594,-0.26214594
gene_name-18049,-0.18257418,-0.18257418,-0.1825742,-0.18257418,-0.1825742,0.912871
gene_name-18053,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-18081,-0.43668452,0.6611236,-0.06667638,-0.43668452,-0.43668452,-0.024409914
gene_name-18083,-0.1825742,-0.1825742,-0.18257421,-0.1825742,1.6431676,-0.1825742
gene_name-18085,-0.7463872,-0.35793504,0.20280586,1.1634146,0.15216978,-0.42519006
gene_name-18089,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-18097,-0.22279614,0.04181037,0.13459392,-0.22279614,-0.22279614,-0.22279616
gene_name-18098,-0.2612872,-0.2612872,0.026922703,3.254181,-0.2612872,-0.2612872
gene_name-18099,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-18106,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-18110,-0.18257418,-0.18257418,-0.1825742,5.2946515,-0.1825742,-0.18257418
gene_name-18114,-0.43987018,-0.2997454,0.39316186,-0.43987018,-0.4398702,-0.43987018
gene_name-18116,1.9598641,1.1245321,-0.59110916,-0.5911091,-0.5911091,0.72970974
gene_name-18131,-0.3239019,-0.3239019,0.14143464,-0.3239019,0.5884342,-0.3239019
gene_name-18136,-0.56744784,-0.34600013,0.12811565,-0.56744784,0.46037093,-0.087590374
gene_name-18137,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431676,-0.18257418
gene_name-18144,-0.25934836,-0.25934836,0.25934833,-0.25934836,-0.25934836,-0.25934836
gene_name-18156,-0.18257418,0.912871,-0.1825742,-0.18257418,-0.1825742,-0.18257418
gene_name-18166,2.9005067,-0.27336645,0.04039747,-0.27336645,-0.16647922,-0.27336645
gene_name-18171,-0.1825742,-0.1825742,-0.18257421,-0.1825742,-0.1825742,0.9128709
gene_name-18172,-0.44237217,0.086637266,-0.0037656506,-0.44237217,0.90663457,-0.44237217
gene_name-18173,-0.20497474,-0.20497474,0.20497474,-0.20497474,-0.20497473,-0.20497474
gene_name-18178,-0.5910293,-0.16632438,0.011938898,-0.5910293,0.9420991,-0.1983401
gene_name-18185,-0.48509517,-0.050752938,0.037773523,-0.48509517,-0.48509517,0.4225275
gene_name-18204,0.81853116,0.4444611,-0.3565332,0.19504121,0.79190916,-0.05272137
gene_name-18208,-0.6332157,-0.6332157,0.27204868,1.1691821,0.5602997,-0.6263035
gene_name-18221,-0.18257418,-0.18257418,0.18257411,-0.18257418,-0.1825742,-0.18257418
gene_name-18225,-0.42176536,-0.13123712,-0.009655241,2.3591769,0.3241433,-0.4217654
gene_name-18229,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-18243,-0.2627159,-0.2627159,0.26271594,-0.2627159,-0.2627159,-0.2627159
gene_name-18245,1.7452637,-0.6866105,0.26106262,-0.6866105,-0.6866105,0.103658356
gene_name-18246,-1.0554324,-0.11186732,0.1251981,0.61949176,0.35103652,-0.3871606
gene_name-18250,-0.48666117,-0.48666114,0.4866613,-0.48666117,-0.48666117,-0.48666114
gene_name-18253,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-18254,-0.58744,0.19453129,0.063187316,1.3130937,-0.58744,-0.17675982
gene_name-18256,-0.3832734,-0.3832734,0.006243241,2.0340376,0.696107,-0.3832734
gene_name-18258,-0.25887793,-0.25887793,0.25887793,-0.25887793,-0.25887793,-0.25887793
gene_name-18269,-0.8801662,-0.49794728,0.32921678,1.0598621,0.1290797,-0.6030898
gene_name-18278,-0.42105618,-0.42105618,0.2260855,-0.42105618,0.5537973,-0.42105618
gene_name-18279,-0.6205836,-0.23051429,0.17607431,1.2235538,0.337135,-0.6205836
gene_name-18281,-1.4575043,-0.44548497,0.20947479,0.826187,1.025589,-0.6720295
gene_name-18283,-0.48901513,0.4000503,-0.08414078,1.2889954,0.22651725,-0.4435343
gene_name-18288,-0.18257418,-0.18257418,-0.1825742,-0.18257418,1.6431675,-0.18257418
gene_name-18289,-0.18257418,-0.18257418,0.18257414,-0.18257418,-0.1825742,-0.18257418
gene_name-18294,-0.18257418,-0.18257418,0.18257418,-0.18257418,-0.1825742,-0.18257418
gene_name-18297,-2.6195621,-0.39085203,-0.0032172655,0.32103595,0.8862253,0.328474
